network_name;problem_type;best_known_solution;number_of_runs;nodes;regular_nodes;elite_nodes;start_nodes;standard_nodes;end_nodes;edges;worsening_edges;equal_edges;improving_edges;edges_tendency;regular_start_nodes;elite_start_nodes;regular_start_configuration_rate;elite_start_configuration_rate;regular_configuration_rate;elite_configuration_rate;best_nodes;average_degree;average_in_degree;average_out_degree;average_regular_in_degree;average_regular_out_degree;average_elite_in_degree;average_elite_out_degree;average_best_in_degree;average_best_out_degree;best_strength_in;start_best_nodes;standard_best_nodes;end_best_nodes;average_path_length;paths;components;average_configurations_survival_rates;best_nodes_rate;regular_nodes_rate;elite_nodes_rate;start_nodes_rate;standard_nodes_rate;end_nodes_rate;worsening_edges_rate;equal_edges_rate;improving_edges_rate
BL-45;min;32505485.2;2;561;512;48;90;398;73;496;410;0;86;0.173387096774194;84;6;0.84;0.16;0.84;0.16;1;1.76827094474153;0.884135472370767;0.884135472370767;0.861328125;0;1.125;10.3333333333333;1;0;0.5;0;0;1;11;1;89;0.16031746031746;0.0017825311942959;0.912655971479501;0.0855614973262032;0.160427807486631;0.709447415329768;0.130124777183601;0.826612903225806;0;0.173387096774194
