network_names;problem_type;best_known_solution;number_of_networks;nodes;start_nodes;standard_nodes;end_nodes;edges;best_nodes;average_degree;average_in_degree;average_out_degree;average_best_in_degree;average_best_out_degree;best_strength_in;average_path_length;paths;components;shared_nodes;shared_regular_nodes;shared_elite_nodes;shared_mixed_nodes;network_regular_nodes;network_elite_nodes;best_nodes_rate;start_rate;standard_rate;end_rate;shared_rate;shared_regular_rate;shared_elite_rate;shared_mixed_rate;network_regular_rate;network_elite_rate;average_shared_in_degree;average_shared_out_degree;average_shared_regular_in_degree;average_shared_regular_out_degree;average_shared_elite_in_degree;average_shared_elite_out_degree;average_shared_mixed_in_degree;average_shared_mixed_out_degree
E3-L2, E4-L2;min;1515666.86;2;1354;998;255;101;2518;1;3.71935007385524;1.85967503692762;1.85967503692762;0;0;0;0;1;458;1222;1106;82;33;132;0;0.000738552437223043;0.737075332348597;0.188330871491876;0.0745937961595273;0.902511078286558;0.816838995568685;0.0605612998522895;0.0243722304283604;0.0974889217134417;0;1.97872340425532;2.06055646481178;1.53345388788427;0.00180831826401447;7.03658536585366;26.9512195121951;4.39393939393939;9.27272727272727
