network_names;problem_type;best_known_solution;number_of_networks;nodes;start_nodes;standard_nodes;end_nodes;edges;best_nodes;average_degree;average_in_degree;average_out_degree;average_best_in_degree;average_best_out_degree;best_strength_in;average_path_length;paths;components;shared_nodes;shared_regular_nodes;shared_elite_nodes;shared_mixed_nodes;network_regular_nodes;network_elite_nodes;best_nodes_rate;start_rate;standard_rate;end_rate;shared_rate;shared_regular_rate;shared_elite_rate;shared_mixed_rate;network_regular_rate;network_elite_rate;average_shared_in_degree;average_shared_out_degree;average_shared_regular_in_degree;average_shared_regular_out_degree;average_shared_elite_in_degree;average_shared_elite_out_degree;average_shared_mixed_in_degree;average_shared_mixed_out_degree
E11-L1, E12-L1;min;5.29;2;11406;2920;8245;241;8488;1;1.48833947045415;0.744169735227073;0.744169735227073;1;0;0.05;2;1;2919;9323;8919;403;0;2000;83;8.76731544800982e-05;0.256005611081887;0.72286515868841;0.0211292302297037;0.817376819217955;0.781956864807996;0.0353322812554796;0;0.175346308960196;0.00727687182184815;0.743966534377346;0.743966534377346;0.74167507568113;0;0.794044665012407;17.2109181141439;NA;NA
