network_name;problem_type;best_known_solution;number_of_runs;nodes;regular_nodes;elite_nodes;start_nodes;standard_nodes;end_nodes;edges;worsening_edges;equal_edges;improving_edges;global_edges_tendency;regular_start_nodes;elite_start_nodes;regular_start_configuration_rate;elite_start_configuration_rate;regular_configuration_rate;elite_configuration_rate;best_nodes;average_degree;average_in_degree;average_out_degree;average_regular_in_degree;average_regular_out_degree;average_elite_in_degree;average_elite_out_degree;best_strength;average_path_length;paths;components;average_configurations_survival_rates
E4-L3;min;52.67;20;9093;8684;408;2653;6086;354;6598;3780;0;2818;0.427099120945741;2552;100;0.257407780689377;0.010078613182826;0.905764966740576;0.0942350332594235;1;1.45122621796987;0.725613108984933;0.725613108984933;0.72098111469369;0;0.825980392156863;16.171568627451;0;0;1;2615;0.170067015410872
