network_name;problem_type;best_known_solution;number_of_runs;nodes;regular_nodes;elite_nodes;start_nodes;standard_nodes;end_nodes;edges;worsening_edges;equal_edges;improving_edges;edges_tendency;regular_start_nodes;elite_start_nodes;regular_start_configuration_rate;elite_start_configuration_rate;regular_configuration_rate;elite_configuration_rate;best_nodes;average_degree;average_in_degree;average_out_degree;average_regular_in_degree;average_regular_out_degree;average_elite_in_degree;average_elite_out_degree;average_best_in_degree;average_best_out_degree;best_strength_in;start_best_nodes;standard_best_nodes;end_best_nodes;average_path_length;paths;components;average_configurations_survival_rates;best_nodes_rate;regular_nodes_rate;elite_nodes_rate;start_nodes_rate;standard_nodes_rate;end_nodes_rate;worsening_edges_rate;equal_edges_rate;improving_edges_rate
BH-SR;min;32374962.4;20;15258;14814;443;3651;11461;146;12781;10858;0;1923;0.150457710664267;3585;66;0.955742887249737;0.0442571127502634;0.934197239986536;0.0658027600134635;1;1.67531786603749;0.837658933018744;0.837658933018744;0.822802754151478;0;1.33408577878104;28.8510158013544;1;0;0.05;0;1;0;21.1;10;3588;0.188481100168362;6.55393891728929e-05;0.970900511207236;0.0290339494035916;0.239284309870232;0.751146939310526;0.00956875081924236;0.849542289335733;0;0.150457710664267
