network_name;problem_type;best_known_solution;number_of_runs;nodes;regular_nodes;elite_nodes;start_nodes;standard_nodes;end_nodes;edges;worsening_edges;equal_edges;improving_edges;global_edges_tendency;regular_start_nodes;elite_start_nodes;regular_start_configuration_rate;elite_start_configuration_rate;regular_configuration_rate;elite_configuration_rate;best_nodes;average_degree;average_in_degree;average_out_degree;average_regular_in_degree;average_regular_out_degree;average_elite_in_degree;average_elite_out_degree;best_strength;average_path_length;paths;components;average_configurations_survival_rates
E11-L1;min;5.29;20;10339;9896;442;2654;7482;203;7687;4949;0;2738;0.356185768180044;2560;94;0.233448841874886;0.00857194966259347;0.902790443188036;0.0972095568119642;1;1.48699100493278;0.743495502466389;0.743495502466389;0.741410670978173;0;0.789592760180995;17.3914027149321;1;1;1;2653;0.206077397581217
