network_name;problem_type;best_known_solution;number_of_runs;nodes;regular_nodes;elite_nodes;start_nodes;standard_nodes;end_nodes;edges;worsening_edges;equal_edges;improving_edges;edges_tendency;regular_start_nodes;elite_start_nodes;regular_start_configuration_rate;elite_start_configuration_rate;regular_configuration_rate;elite_configuration_rate;best_nodes;average_degree;average_in_degree;average_out_degree;average_regular_in_degree;average_regular_out_degree;average_elite_in_degree;average_elite_out_degree;average_best_in_degree;average_best_out_degree;best_strength_in;average_path_length;paths;components;average_configurations_survival_rates;best_nodes_rate;regular_nodes_rate;elite_nodes_rate;start_nodes_rate;standard_nodes_rate;end_nodes_rate;worsening_edges_rate;equal_edges_rate;improving_edges_rate
E6-L1;min;13.87;20;4596;4224;371;1318;2955;323;3277;1953;0;1324;0.404028074458346;1221;96;0.834699453551913;0.165300546448087;0.830875122910521;0.169124877089479;1;1.4260226283725;0.713011314186249;0.713011314186249;0.7109375;0;0.738544474393531;8.83288409703504;0;0;0;0;1;1319;0.23922209732993;0.000217580504786771;0.919060052219321;0.0807223672758921;0.286771105308964;0.642950391644909;0.0702785030461271;0.595971925541654;0;0.404028074458346
