network_name;problem_type;best_known_solution;number_of_runs;nodes;regular_nodes;elite_nodes;start_nodes;standard_nodes;end_nodes;edges;worsening_edges;equal_edges;improving_edges;global_edges_tendency;regular_start_nodes;elite_start_nodes;regular_start_configuration_rate;elite_start_configuration_rate;regular_configuration_rate;elite_configuration_rate;best_nodes;average_degree;average_in_degree;average_out_degree;average_regular_in_degree;average_regular_out_degree;average_elite_in_degree;average_elite_out_degree;best_strength;average_path_length;paths;components;average_configurations_survival_rates
E5-L1;min;13.87;20;4594;4220;373;1319;2944;331;3275;1960;0;1315;0.401526717557252;1220;98;0.240401653868872;0.019492025989368;0.831069108092144;0.168930891907856;1;1.42577274706138;0.712886373530692;0.712886373530692;0.710900473933649;0;0.737265415549598;8.78016085790885;0;0;1;1319;0.235451414279238
