network_names;problem_type;best_known_solution;number_of_networks;nodes;start_nodes;standard_nodes;end_nodes;edges;best_nodes;average_degree;average_in_degree;average_out_degree;average_best_in_degree;average_best_out_degree;best_strength_in;start_best_nodes;standard_best_nodes;end_best_nodes;average_path_length;paths;components;shared_nodes;shared_regular_nodes;shared_elite_nodes;shared_mixed_nodes;network_regular_nodes;network_elite_nodes;best_nodes_rate;start_rate;standard_rate;end_rate;shared_rate;shared_regular_rate;shared_elite_rate;shared_mixed_rate;network_regular_rate;network_elite_rate;average_shared_in_degree;average_shared_out_degree;average_shared_regular_in_degree;average_shared_regular_out_degree;average_shared_elite_in_degree;average_shared_elite_out_degree;average_shared_mixed_in_degree;average_shared_mixed_out_degree
E1-L3, E2-L3;min;32373215.22;2;14571;2002;12295;274;12581;1;1.72685471141308;0.86342735570654;0.86342735570654;1;0;0.025;0;1;0;15;1;1998;2998;2869;119;10;10957;615;6.86294694942008e-05;0.13739619792739;0.843799327431199;0.018804474641411;0.205751149543614;0.196897947978862;0.0081669068698099;0.000686294694942008;0.751973097247958;0.0422071237389335;0.454302868579053;1.71847898599066;0.456605088881143;0;0.394957983193277;42.5294117647059;0.5;9.1
