network_names;problem_type;best_known_solution;number_of_networks;nodes;start_nodes;standard_nodes;end_nodes;edges;best_nodes;average_degree;average_in_degree;average_out_degree;average_best_in_degree;average_best_out_degree;best_strength_in;average_path_length;paths;components;shared_nodes;shared_regular_nodes;shared_elite_nodes;shared_mixed_nodes;network_regular_nodes;network_elite_nodes;best_nodes_rate;start_rate;standard_rate;end_rate;shared_rate;shared_regular_rate;shared_elite_rate;shared_mixed_rate;network_regular_rate;network_elite_rate;average_shared_in_degree;average_shared_out_degree;average_shared_regular_in_degree;average_shared_regular_out_degree;average_shared_elite_in_degree;average_shared_elite_out_degree;average_shared_mixed_in_degree;average_shared_mixed_out_degree
E1-L2, E2-L2;min;32373215.22;2;14592;2002;12315;275;12590;1;1.72560307017544;0.862801535087719;0.862801535087719;1;0;0.025;15;1;2002;2994;2866;119;9;10980;617;6.8530701754386e-05;0.137198464912281;0.843955592105263;0.0188459429824561;0.205180921052632;0.19640899122807;0.00815515350877193;0.000616776315789474;0.752467105263158;0.0422834429824561;0.452905811623247;1.71442885771543;0.455338450802512;0;0.394957983193277;42.546218487395;0.444444444444444;7.77777777777778
