network_names;problem_type;best_known_solution;number_of_networks;nodes;start_nodes;standard_nodes;end_nodes;edges;best_nodes;average_degree;average_in_degree;average_out_degree;average_best_in_degree;average_best_out_degree;best_strength_in;start_best_nodes;standard_best_nodes;end_best_nodes;average_path_length;paths;components;shared_nodes;shared_regular_nodes;shared_elite_nodes;shared_mixed_nodes;network_regular_nodes;network_elite_nodes;best_nodes_rate;start_rate;standard_rate;end_rate;shared_rate;shared_regular_rate;shared_elite_rate;shared_mixed_rate;network_regular_rate;network_elite_rate;average_shared_in_degree;average_shared_out_degree;average_shared_regular_in_degree;average_shared_regular_out_degree;average_shared_elite_in_degree;average_shared_elite_out_degree;average_shared_mixed_in_degree;average_shared_mixed_out_degree
BL-SR, BL-WSR;min;7.91;2;5634;1448;3990;196;4194;1;1.4888178913738;0.744408945686901;0.744408945686901;0;0;0;1;0;0;0;1;1441;4605;4246;357;2;947;81;0.00017749378771743;0.257011004614839;0.708200212992545;0.0347887823926163;0.817358892438765;0.753638622648207;0.0633652822151225;0.00035498757543486;0.168086616968406;0.0143769968051118;0.744408251900109;0.749619978284473;0.743052284503062;0;0.753501400560224;9.58823529411765;2;14.5
