network_names;problem_type;best_known_solution;number_of_networks;nodes;start_nodes;standard_nodes;end_nodes;edges;best_nodes;average_degree;average_in_degree;average_out_degree;average_best_in_degree;average_best_out_degree;best_strength_in;start_best_nodes;standard_best_nodes;end_best_nodes;average_path_length;paths;components;shared_nodes;shared_regular_nodes;shared_elite_nodes;shared_mixed_nodes;network_regular_nodes;network_elite_nodes;best_nodes_rate;start_rate;standard_rate;end_rate;shared_rate;shared_regular_rate;shared_elite_rate;shared_mixed_rate;network_regular_rate;network_elite_rate;average_shared_in_degree;average_shared_out_degree;average_shared_regular_in_degree;average_shared_regular_out_degree;average_shared_elite_in_degree;average_shared_elite_out_degree;average_shared_mixed_in_degree;average_shared_mixed_out_degree
BL-WSR, BL-SR;min;40.97;2;4022;1352;2361;309;3215;1;1.5987071108901;0.799353555445052;0.799353555445052;1;0;0.05;0;1;0;24.5625;16;1249;3680;3369;304;6;322;20;0.000248632521133764;0.336151168572849;0.587021382396817;0.0768274490303332;0.914967677772253;0.837642963699652;0.0755842864246643;0.00149179512680259;0.0800596718050721;0.00497265042267529;0.811413043478261;0.819021739130435;0.765509053131493;0;1.29276315789474;9.74342105263158;2.16666666666667;8.66666666666667
