network_name;problem_type;best_known_solution;number_of_runs;nodes;regular_nodes;elite_nodes;start_nodes;standard_nodes;end_nodes;edges;worsening_edges;equal_edges;improving_edges;global_edges_tendency;regular_start_nodes;elite_start_nodes;regular_start_configuration_rate;elite_start_configuration_rate;regular_configuration_rate;elite_configuration_rate;best_nodes;average_degree;average_in_degree;average_out_degree;average_regular_in_degree;average_regular_out_degree;average_elite_in_degree;average_elite_out_degree;best_strength;average_path_length;paths;components;average_configurations_survival_rates
E10-L3;min;36.89;20;4978;4591;386;1317;3492;169;3759;2448;0;1311;0.348762968874701;1219;97;0.213960014030165;0.0170115748860049;0.829182742897229;0.170817257102771;1;1.51024507834472;0.755122539172358;0.755122539172358;0.747985188412111;0;0.841968911917098;9.73834196891192;0;0;1;1289;0.276883199466341
