network_names;problem_type;best_known_solution;number_of_networks;nodes;start_nodes;standard_nodes;end_nodes;edges;best_nodes;average_degree;average_in_degree;average_out_degree;average_best_in_degree;average_best_out_degree;best_strength_in;average_path_length;paths;components;shared_nodes;shared_regular_nodes;shared_elite_nodes;shared_mixed_nodes;network_regular_nodes;network_elite_nodes;best_nodes_rate;start_rate;standard_rate;end_rate;shared_rate;shared_regular_rate;shared_elite_rate;shared_mixed_rate;network_regular_rate;network_elite_rate;average_shared_in_degree;average_shared_out_degree;average_shared_regular_in_degree;average_shared_regular_out_degree;average_shared_elite_in_degree;average_shared_elite_out_degree;average_shared_mixed_in_degree;average_shared_mixed_out_degree
E1-L1, E2-L1;min;40.97;2;4906;1381;3061;464;3521;1;1.43538524256013;0.717692621280065;0.717692621280065;1;0;2;NA;0;1385;4404;4056;347;0;465;37;0.000203832042397065;0.281492050550347;0.623929881777415;0.0945780676722381;0.897676314716673;0.826742763962495;0.0707297187117815;0;0.0947818997146351;0.0075417855686914;0.715485921889192;0.715485921889192;0.714497041420118;0;0.726224783861671;9.0806916426513;NA;NA
E1-L2, E2-L2;min;40.97;2;4904;1381;3059;464;3520;1;1.43556280587276;0.717781402936378;0.717781402936378;1;0;2;NA;0;1385;4402;4055;346;0;465;37;0.000203915171288744;0.281606851549755;0.623776508972268;0.0946166394779772;0.897634584013051;0.826876019575856;0.0705546492659054;0;0.0948205546492659;0.00754486133768352;0.715583825533848;0.715583825533848;0.714673242909988;0;0.725433526011561;9.10404624277457;NA;NA
E1-L3, E2-L3;min;40.97;2;4852;1379;3021;452;3503;1;1.4439406430338;0.7219703215169;0.7219703215169;1;0;2;NA;0;1360;4363;4016;345;1;453;36;0.000206100577081616;0.284212695795548;0.622629843363561;0.0931574608408904;0.89921681780709;0.827699917559769;0.0711046990931575;0.000206100577081616;0.093363561417972;0.00741962077493817;0.720834288333715;0.722897089158836;0.717629482071713;0;0.756521739130435;9.08695652173913;1;19
