network_name;problem_type;best_known_solution;number_of_runs;nodes;regular_nodes;elite_nodes;start_nodes;standard_nodes;end_nodes;edges;worsening_edges;equal_edges;improving_edges;edges_tendency;regular_start_nodes;elite_start_nodes;regular_start_configuration_rate;elite_start_configuration_rate;regular_configuration_rate;elite_configuration_rate;best_nodes;average_degree;average_in_degree;average_out_degree;average_regular_in_degree;average_regular_out_degree;average_elite_in_degree;average_elite_out_degree;average_best_in_degree;average_best_out_degree;best_strength_in;average_path_length;paths;components;average_configurations_survival_rates;best_nodes_rate;regular_nodes_rate;elite_nodes_rate;start_nodes_rate;standard_nodes_rate;end_nodes_rate;worsening_edges_rate;equal_edges_rate;improving_edges_rate
E5-L1;min;13.87;20;4594;4220;373;1319;2944;331;3275;1960;0;1315;0.401526717557252;1220;98;0.240401653868872;0.0488285095491238;0.831069108092144;0.168930891907856;1;1.42577274706138;0.712886373530692;0.712886373530692;0.710900473933649;0;0.737265415549598;8.78016085790885;0;0;0;0;1;1319;0.235451414279238;0.00021767522855899;0.918589464518938;0.0811928602525033;0.287113626469308;0.640835872877667;0.0720505006530257;0.598473282442748;0;0.401526717557252
E5-L2;min;13.87;20;4592;4217;374;1319;2941;332;3274;1958;0;1316;0.401954795357361;1220;98;0.240401653868872;0.0488285095491238;0.831069108092144;0.168930891907856;1;1.42595818815331;0.712979094076655;0.712979094076655;0.710931942138961;0;0.737967914438503;8.75401069518717;0;0;0;0;1;1318;0.235451414279238;0.000217770034843206;0.918336236933798;0.0814459930313589;0.287238675958188;0.640461672473868;0.0722996515679443;0.598045204642639;0;0.401954795357361
E5-L3;min;13.87;20;4554;4181;372;1319;2910;325;3260;1945;0;1315;0.403374233128834;1220;98;0.240401653868872;0.0488285095491238;0.831069108092144;0.168930891907856;1;1.43170838823013;0.715854194115064;0.715854194115064;0.71226979191581;0;0.758064516129032;8.76344086021505;0;0;0;0;1;1302;0.235451414279238;0.000219587176108915;0.918093983311375;0.0816864295125165;0.289635485287659;0.638998682476943;0.0713658322353975;0.596625766871166;0;0.403374233128834
