network_name;problem_type;best_known_solution;number_of_runs;nodes;regular_nodes;elite_nodes;start_nodes;standard_nodes;end_nodes;edges;worsening_edges;equal_edges;improving_edges;edges_tendency;regular_start_nodes;elite_start_nodes;regular_start_configuration_rate;elite_start_configuration_rate;regular_configuration_rate;elite_configuration_rate;best_nodes;average_degree;average_in_degree;average_out_degree;average_regular_in_degree;average_regular_out_degree;average_elite_in_degree;average_elite_out_degree;average_best_in_degree;average_best_out_degree;best_strength_in;average_path_length;paths;components;average_configurations_survival_rates;best_nodes_rate;regular_nodes_rate;elite_nodes_rate;start_nodes_rate;standard_nodes_rate;end_nodes_rate;worsening_edges_rate;equal_edges_rate;improving_edges_rate
E3-L1;min;32353334.2;20;17166;16714;451;3660;13369;137;13506;11012;0;2494;0.184658670220643;3586;74;0.200022311468095;0.00412762159750112;0.932340473003124;0.0676595269968764;1;1.57357567284166;0.786787836420832;0.786787836420832;0.785449323920067;0;0.835920177383592;29.9467849223947;1;0;1;18;1;3660;0.210657850084814;5.8254689502505e-05;0.973668880344868;0.0262728649656297;0.213212163579168;0.778806943958989;0.00798089246184318;0.815341329779357;0;0.184658670220643
